id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount
A00079969,V01,Year 0,CL01,1,-108.9
A00079992,V01,Year 0,CL01,1,526.65
A00079998,V02,Year 0,CL01,1,431.35
A00080036,V01,Year 0,CL01,1,178.77
A00080039,V01,Year 0,CL01,1,124.99
A00080040,V01,Year 0,CL01,1,308.86
A00080040,V01,Year 0,CL02,1,310.79
A00080043,V01,Year 0,CL01,1,149.21
A00080045,V01,Year 0,CL01,1,2247.08
A00080045,V01,Year 0,CL02,1,630.39
A00080048,V01,Year 0,CL01,1,546.33
A00080068,V02,Year 0,CL01,1,167.36
A00080079,V01,Year 0,CL01,1,-412.45
A00080083,V01,Year 0,CL01,1,645.34
A00080095,V01,Year 0,CL01,1,1236
A00080102,V01,Year 0,CL01,1,1822.7
A00080134,V01,Year 0,CL01,1,804.57
A00080139,V01,Year 0,CL01,1,393.79
A00080163,V01,Year 0,CL01,1,333.16
A00080168,V01,Year 0,CL01,1,522.11
A00080168,V01,Year 0,CL02,1,-295.91
A00080177,V01,Year 0,CL01,1,106.14
A00080177,V01,Year 0,CL02,1,180.22
A00080178,V01,Year 0,CL01,1,241.65
A00080184,V01,Year 0,CL01,1,-305.8
A00080184,V01,Year 0,CL02,1,1236
A00080197,V01,Year 0,CL01,1,116.73
A00080202,V01,Year 0,CL01,1,491.92
A00080202,V01,Year 0,CL02,1,543.52
A00080202,V01,Year 0,CL03,1,127.65
A00080208,V01,Year 0,CL01,1,110.98
A00080222,V01,Year 0,CL01,1,333.13
A00080240,V01,Year 0,CL01,1,562.66
A00080241,V01,Year 0,CL01,1,-84.68
A00080244,V01,Year 0,CL01,1,1236
A00080245,V01,Year 0,CL01,1,1240.89
A00080245,V01,Year 0,CL02,1,585.02
A00080247,V01,Year 0,CL01,1,0
A00080250,V01,Year 0,CL01,1,455.31
A00080258,V01,Year 0,CL01,1,1236
A00080260,V02,Year 0,CL01,1,32.71
A00080274,V01,Year 0,CL01,1,275.22
A00080276,V01,Year 0,CL01,1,436.13
A00080292,V01,Year 0,CL01,1,0
A00080299,V01,Year 0,CL01,1,756.04
A00080300,V01,Year 0,CL01,1,353.15
A00080301,V01,Year 0,CL01,1,103.8
A00080301,V01,Year 0,CL02,1,270.77
A00080302,V01,Year 0,CL01,1,0
A00080302,V01,Year 0,CL02,1,201.44
A00080312,V01,Year 0,CL01,1,752.17
A00080312,V01,Year 0,CL02,1,2615.93
A00080317,V01,Year 0,CL01,1,-36.79
A00080320,V01,Year 0,CL01,1,1010.41
A00080331,V01,Year 0,CL01,1,413.48
A00080333,V01,Year 0,CL01,1,984.31
A00080333,V01,Year 0,CL02,1,127.88
A00080339,V02,Year 0,CL01,1,104.69
A00080339,V02,Year 0,CL02,1,0
A00080401,V01,Year 0,CL01,1,2111.4
A00080401,V02,Year 0,CL01,1,768.13
A00080405,V01,Year 0,CL01,1,1492.73
A00080413,V02,Year 0,CL01,1,550
A00080414,V01,Year 0,CL01,1,116.98
A00080421,V01,Year 0,CL01,1,75.88
A00080422,V01,Year 0,CL01,1,128
A00080425,V01,Year 0,CL01,1,618.26
A00080425,V01,Year 0,CL02,1,106.14
A00080427,V01,Year 0,CL01,1,120.93
A00080430,V01,Year 0,CL01,1,-90.09
A00080435,V01,Year 0,CL01,1,324.26
A00080437,V01,Year 0,CL01,1,406.02
A00080442,V01,Year 0,CL01,1,164.49
A00080450,V01,Year 0,CL01,1,75.88
A00080471,V01,Year 0,CL01,1,390.59
A00080475,V01,Year 0,CL01,1,435.64
A00080480,V01,Year 0,CL01,1,279.33
A00080484,V01,Year 0,CL01,1,400.99
A00080501,V01,Year 0,CL01,1,-303.64
A00080505,V01,Year 0,CL01,1,507.93
A00080505,V01,Year 0,CL02,1,-65.5
A00080507,V01,Year 0,CL01,1,60.95
A00080519,V01,Year 0,CL01,1,-720.54
A00080523,V01,Year 0,CL01,1,510.83
A00080525,V01,Year 0,CL01,1,2134.79
A00080532,V01,Year 0,CL01,1,-369.33
A00080535,V01,Year 0,CL01,1,248.66
A00080536,V01,Year 0,CL01,1,1236
A00080540,V01,Year 0,CL01,1,1236
A00080540,V01,Year 0,CL02,1,4041.53
A00080541,V01,Year 0,CL01,1,1210.7
A00080547,V02,Year 0,CL01,1,1236
A00080550,V01,Year 0,CL01,1,-176.68
A00080591,V01,Year 0,CL01,1,1236
A00080596,V01,Year 0,CL01,1,-12.03
A00080605,V01,Year 0,CL01,1,1010.41
A00080611,V01,Year 0,CL01,1,119.35
A00080611,V01,Year 0,CL02,1,733.93
A00080618,V01,Year 0,CL01,1,2683.76
A00080624,V01,Year 0,CL01,1,1236
A00080628,V01,Year 0,CL01,1,1350.34
A00080629,V01,Year 0,CL01,1,559.36
A00080634,V01,Year 0,CL01,1,1106.25
A00080638,V01,Year 0,CL01,1,3583.78
A00080640,V01,Year 0,CL01,1,1236
A00080641,V01,Year 0,CL01,1,259.97
A00080651,V01,Year 0,CL01,1,-510.37
A00080653,V01,Year 0,CL01,1,1236
A00080661,V01,Year 0,CL01,1,0
A00080673,V01,Year 0,CL01,1,267.71
A00080682,V01,Year 0,CL01,1,3142.79
A00080689,V01,Year 0,CL01,1,524.44
A00080702,V01,Year 0,CL01,1,1508.87
A00080705,V01,Year 0,CL01,1,1052.18
A00080705,V01,Year 0,CL02,1,-242.13
A00080712,V01,Year 0,CL01,1,731.95
A00080731,V01,Year 0,CL01,1,156.89
A00080736,V01,Year 0,CL01,1,572.64
A00080749,V01,Year 0,CL01,1,1236
A00080751,V01,Year 0,CL01,1,732.3
A00080755,V01,Year 0,CL01,1,682.59
A00080762,V01,Year 0,CL01,1,108.35
A00080777,V01,Year 0,CL01,1,89.69
A00080796,V01,Year 0,CL01,1,357.86
A00080802,V01,Year 0,CL01,1,618
A00080808,V02,Year 0,CL01,1,697.82
A00080809,V01,Year 0,CL01,1,1236
A00080810,V01,Year 0,CL01,1,531.69
A00080829,V01,Year 0,CL01,1,1255.14
A00080850,V01,Year 0,CL01,1,929.2
A00080853,V01,Year 0,CL01,1,1010.41
A00080862,V01,Year 0,CL01,1,2323.95
A00080864,V01,Year 0,CL01,1,2139.58
A00080865,V01,Year 0,CL01,1,814.84
A00080871,V01,Year 0,CL01,1,0
A00080874,V01,Year 0,CL01,1,164.76
A00080876,V01,Year 0,CL01,1,276.4
A00080877,V01,Year 0,CL01,1,385.65
A00080882,V01,Year 0,CL01,1,0
A00080888,V01,Year 0,CL01,1,440.18
A00080890,V01,Year 0,CL01,1,1006.17
A00080891,V01,Year 0,CL01,1,-910.97
A00080891,V01,Year 0,CL02,1,1236
A00080892,V01,Year 0,CL01,1,520.81
A00080923,V01,Year 0,CL01,1,919.63
A00080932,V01,Year 0,CL01,1,-555.15
A00080933,V01,Year 0,CL01,1,870.08
A00080935,V01,Year 0,CL01,1,56.19
A00080936,V01,Year 0,CL01,1,25.12
A00080942,V01,Year 0,CL01,1,812.16
A00080944,V01,Year 0,CL01,1,0
A00080947,V01,Year 0,CL01,1,641.92
A00080967,V01,Year 0,CL01,1,2515.26
A00080970,V01,Year 0,CL01,1,475.62
A00080972,V01,Year 0,CL01,1,0
A00080974,V01,Year 0,CL01,1,162.02
A00080980,V01,Year 0,CL01,1,1210.77
A00080983,V01,Year 0,CL01,1,111.16
A00080999,V01,Year 0,CL01,1,651.42
A00081011,V01,Year 0,CL01,1,416.54
A00081018,V01,Year 0,CL01,1,1155
A00081019,V01,Year 0,CL01,1,3288.46
A00081022,V01,Year 0,CL01,1,542.69
A00081023,V01,Year 0,CL01,1,1236
A00081028,V01,Year 0,CL01,1,980.52
A00081029,V01,Year 0,CL01,1,792.19
A00081032,V01,Year 0,CL01,1,1010.41
A00081034,V01,Year 0,CL01,1,5940.25
A00081062,V02,Year 0,CL01,1,1236
A00081064,V01,Year 0,CL01,1,1409.7
A00081071,V02,Year 0,CL01,1,130.11
A00081072,V02,Year 0,CL01,1,-860.87
A00081074,V01,Year 0,CL01,1,2071.52
A00081081,V01,Year 0,CL01,1,1236
A00081089,V01,Year 0,CL01,1,1193.45
A00081091,V01,Year 0,CL01,1,388.59
A00081091,V01,Year 0,CL02,1,278.08
A00081092,V01,Year 0,CL01,1,0
A00081095,V01,Year 0,CL01,1,2630.55
A00081097,V01,Year 0,CL01,1,0
A00081101,V01,Year 0,CL01,1,1236
A00081106,V01,Year 0,CL01,1,14532.61
A00081109,V01,Year 0,CL01,1,2261.73
A00081109,V01,Year 0,CL02,1,-737.51
A00081111,V01,Year 0,CL01,1,-284.63
A00081124,V01,Year 0,CL01,1,89.32
A00081125,V01,Year 0,CL01,1,2515.5
A00081136,V01,Year 0,CL01,1,299.32
A00081137,V01,Year 0,CL01,1,601.34
A00081138,V01,Year 0,CL01,1,305.94
A00081148,V01,Year 0,CL01,1,339.39
A00081148,V01,Year 0,CL02,1,3267.94
A00081156,V01,Year 0,CL01,1,-455.84
A00081161,V01,Year 0,CL01,1,897.63
A00081169,V01,Year 0,CL01,1,137.54
A00081169,V01,Year 0,CL02,1,1830.69
A00081176,V01,Year 0,CL01,1,2796.67
A00081184,V01,Year 0,CL01,1,273.29
A00081185,V01,Year 0,CL01,1,684.85
A00081189,V01,Year 0,CL01,1,76.78
A00081189,V01,Year 0,CL02,1,691.88
A00081191,V01,Year 0,CL01,1,1190.36
A00081196,V01,Year 0,CL01,1,0
A00081207,V01,Year 0,CL01,1,804.87
A00081214,V01,Year 0,CL01,1,431.13
A00081221,V01,Year 0,CL01,1,492.55
A00081234,V01,Year 0,CL01,1,318.77
A00081261,V01,Year 0,CL01,1,429.48
A00081266,V01,Year 0,CL01,1,-387.67
A00081292,V01,Year 0,CL01,1,0
A00081296,V01,Year 0,CL01,1,328.09
A00081302,V01,Year 0,CL01,1,186.84
A00081318,V01,Year 0,CL01,1,638.66
A00081327,V02,Year 0,CL01,1,520.03
A00081328,V01,Year 0,CL01,1,136.95
A00081335,V01,Year 0,CL01,1,2588.36
A00081337,V01,Year 0,CL01,1,1098.85
A00081341,V01,Year 0,CL01,1,298.08
A00081343,V01,Year 0,CL01,1,725.89
A00081346,V01,Year 0,CL01,1,1236
A00081350,V01,Year 0,CL01,1,407.3
A00081355,V01,Year 0,CL01,1,101.78
A00081355,V01,Year 0,CL02,1,497.81
A00081355,V01,Year 0,CL03,1,1236
A00081355,V01,Year 0,CL04,1,2683.76
A00081357,V01,Year 0,CL01,1,460.17
A00081357,V01,Year 0,CL02,1,106.14
A00081363,V02,Year 0,CL01,1,0
A00081363,V02,Year 0,CL02,1,142.52
A00081363,V02,Year 0,CL03,1,90.9
A00081370,V01,Year 0,CL01,1,618.15
A00081374,V01,Year 0,CL01,1,115.67
A00081375,V01,Year 0,CL01,1,479.49
A00081378,V01,Year 0,CL01,1,562.9
A00081379,V01,Year 0,CL01,1,313.99
A00081382,V01,Year 0,CL01,1,0
A00081386,V01,Year 0,CL01,1,327.86
A00081388,V02,Year 0,CL01,1,185.17
A00081390,V01,Year 0,CL01,1,431.15
A00081392,V01,Year 0,CL01,1,204.87
A00081394,V01,Year 0,CL01,1,-427.99
A00081401,V01,Year 0,CL01,1,339.36
A00081408,V01,Year 0,CL01,1,-140.64
A00081411,V01,Year 0,CL01,1,0
A00081423,V01,Year 0,CL01,1,445.83
A00081426,V01,Year 0,CL01,1,-579.87
A00081455,V01,Year 0,CL01,1,1056.56
A00081473,V01,Year 0,CL01,1,174.88
A00081473,V01,Year 0,CL02,1,330.88
A00081478,V01,Year 0,CL01,1,62.62
A00081483,V01,Year 0,CL01,1,210.07
A00081483,V01,Year 0,CL02,1,263.06
A00081503,V01,Year 0,CL01,1,256.98
A00081504,V01,Year 0,CL01,1,113.98
A00081504,V01,Year 0,CL02,1,1779.41
A00081507,V01,Year 0,CL01,1,106.14
A00081512,V01,Year 0,CL01,1,335.86
A00081515,V01,Year 0,CL01,1,89.75
A00081520,V01,Year 0,CL01,1,289.11
A00081527,V01,Year 0,CL01,1,0
A00081529,V01,Year 0,CL01,1,485.45
A00081536,V01,Year 0,CL01,1,1010.41
A00081554,V01,Year 0,CL01,1,329.36
A00081559,V01,Year 0,CL01,1,97.12
A00081566,V01,Year 0,CL01,1,437.08
A00081582,V01,Year 0,CL01,1,1088.9
A00081586,V01,Year 0,CL01,1,1236
A00081598,V01,Year 0,CL01,1,-283.74
A00081614,V01,Year 0,CL01,1,2717.03
A00081623,V01,Year 0,CL01,1,1236
A00081626,V01,Year 0,CL01,1,5091.89
A00081631,V01,Year 0,CL01,1,1010.41
A00081637,V01,Year 0,CL01,1,2266.49
A00081638,V01,Year 0,CL01,1,-587.58
A00081646,V01,Year 0,CL01,1,252.63
A00081652,V01,Year 0,CL01,1,2597.94
A00081667,V01,Year 0,CL01,1,-24.6
A00081670,V01,Year 0,CL01,1,60.29
A00081678,V01,Year 0,CL01,1,1297.54
A00081679,V01,Year 0,CL01,1,110.98
A00081679,V01,Year 0,CL02,1,362.67
A00081680,V01,Year 0,CL01,1,-177.95
A00081680,V01,Year 0,CL02,1,229.06
A00081683,V01,Year 0,CL01,1,800.61
A00081687,V01,Year 0,CL01,1,570.98
A00081692,V02,Year 0,CL01,1,743.95
A00081706,V01,Year 0,CL01,1,566.12
A00081706,V01,Year 0,CL02,1,313.89
A00081707,V01,Year 0,CL01,1,2301.44
A00081710,V01,Year 0,CL01,1,1347.57
A00081714,V02,Year 0,CL01,1,2683.76
A00081719,V01,Year 0,CL01,1,-922.22
A00081740,V01,Year 0,CL01,1,-424.07
A00081746,V01,Year 0,CL01,1,269.36
A00081747,V01,Year 0,CL01,1,460.76
A00081752,V01,Year 0,CL01,1,2453.28
A00081758,V01,Year 0,CL01,1,1442.87
A00081759,V01,Year 0,CL01,1,0
A00081773,V01,Year 0,CL01,1,0
A00081776,V01,Year 0,CL01,1,130.11
A00081777,V01,Year 0,CL01,1,348.35
A00081779,V01,Year 0,CL01,1,371.45
A00081780,V01,Year 0,CL01,1,-120.04
A00081780,V01,Year 0,CL02,1,653.7
A00081780,V01,Year 0,CL03,1,875.9
A00081783,V01,Year 0,CL01,1,556.38
A00081784,V01,Year 0,CL01,1,610.6
A00081787,V01,Year 0,CL01,1,1236
A00081801,V01,Year 0,CL01,1,95.79
A00081811,V01,Year 0,CL01,1,158.41
A00081814,V01,Year 0,CL01,1,492.24
A00081854,V02,Year 0,CL01,1,101.59
A00081856,V01,Year 0,CL01,1,414.8
A00081860,V01,Year 0,CL01,1,784.71
A00081865,V01,Year 0,CL01,1,1236
A00081902,V01,Year 0,CL01,1,241.77
A00081902,V01,Year 0,CL02,1,-696.7
A00081915,V01,Year 0,CL01,1,1015.48
A00081924,V01,Year 0,CL01,1,101.03
A00081924,V01,Year 0,CL02,1,3281.71
A00081925,V01,Year 0,CL01,1,491
A00081926,V01,Year 0,CL01,1,134.75
A00081926,V01,Year 0,CL02,1,511.48
A00081936,V01,Year 0,CL01,1,472.45
A00081945,V01,Year 0,CL01,1,1140.94
A00081956,V01,Year 0,CL01,1,499.63
A00081960,V02,Year 0,CL01,1,599.59
A00081960,V02,Year 0,CL02,1,2415.43
A00081960,V02,Year 0,CL03,1,126.97
A00081976,V01,Year 0,CL01,1,-831.91
A00081978,V01,Year 0,CL01,1,1308.78
A00081979,V01,Year 0,CL01,1,98.79
A00081989,V01,Year 0,CL01,1,1236
A00081991,V02,Year 0,CL01,1,60.29
A00081994,V02,Year 0,CL01,1,501.2
A00081998,V01,Year 0,CL01,1,1236
A00082004,V01,Year 0,CL01,1,90.92
A00082011,V01,Year 0,CL01,1,1200.62
A00082012,V01,Year 0,CL01,1,716.93
A00082035,V01,Year 0,CL01,1,404.81
A00082039,V01,Year 0,CL01,1,411.63
A00082044,V01,Year 0,CL01,1,904.08
A00082077,V01,Year 0,CL01,1,-744.77
A00082079,V01,Year 0,CL01,1,497.7
A00082089,V01,Year 0,CL01,1,1010.41
A00082094,V01,Year 0,CL01,1,87.01
A00082105,V01,Year 0,CL01,1,-437.31
A00082136,V01,Year 0,CL01,1,1236
A00082141,V01,Year 0,CL01,1,1088.15
A00082150,V01,Year 0,CL01,1,797.22
A00082153,V01,Year 0,CL01,1,-648.97
A00082175,V01,Year 0,CL01,1,365.75
A00082175,V01,Year 0,CL02,1,529.75
A00082178,V01,Year 0,CL01,1,1240.89
A00082178,V01,Year 0,CL02,1,-242.88
A00082181,V01,Year 0,CL01,1,2260.64
A00082182,V01,Year 0,CL01,1,702.79
A00082192,V01,Year 0,CL01,1,103.59
A00082196,V01,Year 0,CL01,1,1240.89
A00082196,V01,Year 0,CL02,1,1236
A00082207,V01,Year 0,CL01,1,1010.41
A00082220,V01,Year 0,CL01,1,358.73
A00082232,V02,Year 0,CL01,1,102.98
A00082233,V01,Year 0,CL01,1,24.68
A00082234,V01,Year 0,CL01,1,1236
A00082247,V02,Year 0,CL01,1,1236
A00082256,V01,Year 0,CL01,1,1236
A00082266,V01,Year 0,CL01,1,0
A00082271,V01,Year 0,CL01,1,454.47
A00082275,V01,Year 0,CL01,1,557.93
A00082279,V01,Year 0,CL01,1,1010.41
A00082281,V01,Year 0,CL01,1,3588.68
A00082300,V01,Year 0,CL01,1,1236
A00082309,V01,Year 0,CL01,1,1019.34
A00082323,V01,Year 0,CL01,1,947.82
A00082345,V01,Year 0,CL01,1,263.72
A00082347,V01,Year 0,CL01,1,645.63
A00082350,V01,Year 0,CL01,1,1236
A00082357,V01,Year 0,CL01,1,1270.59
A00082357,V01,Year 0,CL02,1,686.96
A00082359,V01,Year 0,CL01,1,1236
A00082362,V01,Year 0,CL01,1,-725.58
A00082370,V01,Year 0,CL01,1,2923.48
A00082378,V01,Year 0,CL01,1,4526.17
A00082383,V01,Year 0,CL01,1,1236
A00082384,V01,Year 0,CL01,1,1756.29
A00082386,V01,Year 0,CL01,1,-353.75
A00082388,V02,Year 0,CL01,1,72.35
A00082392,V01,Year 0,CL01,1,888.75
A00082400,V01,Year 0,CL01,1,6574.42
A00082401,V01,Year 0,CL01,1,592.58
A00082407,V01,Year 0,CL01,1,318.81
A00082410,V01,Year 0,CL01,1,485.46
A00082425,V01,Year 0,CL01,1,187
A00082427,V01,Year 0,CL01,1,0
A00082429,V01,Year 0,CL01,1,-513.87
A00082465,V01,Year 0,CL01,1,1236
A00082478,V01,Year 0,CL01,1,1947.71
A00082483,V01,Year 0,CL01,1,3428.14
A00082501,V02,Year 0,CL01,1,-1859.56
A00082510,V01,Year 0,CL01,1,-689.27
A00082520,V01,Year 0,CL01,1,0
A00082522,V01,Year 0,CL01,1,392.58
A00082528,V01,Year 0,CL01,1,575.36
A00082533,V01,Year 0,CL01,1,-250.95
A00082543,V01,Year 0,CL01,1,1390.69
A00082566,V01,Year 0,CL01,1,3223.49
A00082566,V01,Year 0,CL02,1,2527.63
A00082576,V01,Year 0,CL01,1,419.63
A00082576,V01,Year 0,CL02,1,226.78
A00082579,V01,Year 0,CL01,1,319.59
A00082585,V01,Year 0,CL01,1,263.87
A00082586,V01,Year 0,CL01,1,1236
A00082587,V01,Year 0,CL01,1,681.65
A00082595,V01,Year 0,CL01,1,263.53
A00082598,V01,Year 0,CL01,1,2057.14
A00082601,V01,Year 0,CL01,1,356.9
A00082605,V01,Year 0,CL01,1,1236
A00082624,V01,Year 0,CL01,1,153.16
A00082646,V01,Year 0,CL01,1,713.96
A00082647,V01,Year 0,CL01,1,36.75
A00082647,V01,Year 0,CL02,1,819.49
A00082649,V01,Year 0,CL01,1,785.07
A00082656,V01,Year 0,CL01,1,2734.61
A00082660,V01,Year 0,CL01,1,545.94
A00082663,V01,Year 0,CL01,1,645.86
A00082664,V01,Year 0,CL01,1,458.37
A00082681,V01,Year 0,CL01,1,170.73
A00082682,V01,Year 0,CL01,1,4399.64
A00082689,V01,Year 0,CL01,1,2683.76
A00082713,V01,Year 0,CL01,1,415.69
A00082725,V01,Year 0,CL01,1,223.63
A00082730,V01,Year 0,CL01,1,344.81
A00082738,V01,Year 0,CL01,1,669.84
A00082740,V01,Year 0,CL01,1,1344.23
A00082757,V01,Year 0,CL01,1,252.66
A00082758,V01,Year 0,CL01,1,523.28
A00082764,V01,Year 0,CL01,1,796.09
A00082769,V01,Year 0,CL01,1,453.97
A00082788,V01,Year 0,CL01,1,6049.11
A00082790,V01,Year 0,CL01,1,8368.17
A00082798,V01,Year 0,CL01,1,75.88
A00082812,V01,Year 0,CL01,1,907.22
A00082816,V01,Year 0,CL01,1,467.41
A00082820,V01,Year 0,CL01,1,946.27
A00082822,V01,Year 0,CL01,1,113.46
A00082833,V01,Year 0,CL01,1,0
A00082839,V01,Year 0,CL01,1,3844.89
A00082843,V01,Year 0,CL01,1,92.39
A00082850,V01,Year 0,CL01,1,-731.7
A00082851,V01,Year 0,CL01,1,630.23
A00082851,V01,Year 0,CL02,1,649.26
A00082870,V01,Year 0,CL01,1,342.41
A00082870,V01,Year 0,CL02,1,60.29
A00082876,V01,Year 0,CL01,1,426.48
A00082882,V01,Year 0,CL01,1,388.38
A00082885,V01,Year 0,CL01,1,302.75
A00082894,V01,Year 0,CL01,1,516.29
A00082899,V01,Year 0,CL01,1,1010.41
A00082904,V01,Year 0,CL01,1,-841.87
A00082907,V01,Year 0,CL01,1,969.29
A00082914,V01,Year 0,CL01,1,1236
A00082914,V01,Year 0,CL02,1,108.96
A00082925,V01,Year 0,CL01,1,143.44
A00082943,V02,Year 0,CL01,1,5263.01
A00082950,V02,Year 0,CL01,1,50
A00082961,V01,Year 0,CL01,1,1236
A00082963,V01,Year 0,CL01,1,2870.52
A00082977,V01,Year 0,CL01,1,157.48
A00082979,V01,Year 0,CL01,1,56.19
A00082979,V01,Year 0,CL02,1,5573.96
A00082979,V01,Year 0,CL03,1,219.94
A00082979,V02,Year 0,CL01,1,56.19
A00083000,V01,Year 0,CL01,1,488.12
A00083001,V01,Year 0,CL01,1,1320.89
A00083001,V01,Year 0,CL02,1,0
A00083001,V01,Year 0,CL03,1,268.31
A00083007,V01,Year 0,CL01,1,1116.55
A00083009,V01,Year 0,CL01,1,1105.54
A00083013,V01,Year 0,CL01,1,891.96
A00083017,V01,Year 0,CL01,1,1214.08
A00083025,V01,Year 0,CL01,1,319.22
A00083029,V01,Year 0,CL01,1,174.66
A00083034,V01,Year 0,CL01,1,-733.26
A00083037,V01,Year 0,CL01,1,63.39
A00083039,V01,Year 0,CL01,1,-1072.21
A00083052,V01,Year 0,CL01,1,165.79
A00083055,V01,Year 0,CL01,1,0
A00083066,V01,Year 0,CL01,1,1010.41
A00083073,V01,Year 0,CL01,1,168.32
A00083081,V01,Year 0,CL01,1,1236
A00083083,V01,Year 0,CL01,1,101.59
A00083084,V01,Year 0,CL01,1,179.83
A00083085,V02,Year 0,CL01,1,401.75
A00083086,V01,Year 0,CL01,1,1591.54
A00083087,V01,Year 0,CL01,1,-753.99
A00083104,V01,Year 0,CL01,1,171.02
A00083108,V01,Year 0,CL01,1,3094.99
A00083120,V01,Year 0,CL01,1,408.07
A00083121,V01,Year 0,CL01,1,565.13
A00083140,V02,Year 0,CL01,1,401.15
A00083144,V01,Year 0,CL01,1,145.69
A00083144,V01,Year 0,CL02,1,248.31
A00083153,V01,Year 0,CL01,1,2251.74
A00083160,V01,Year 0,CL01,1,1213.51
A00083162,V01,Year 0,CL01,1,481.43
A00083167,V01,Year 0,CL01,1,60.29
A00083168,V01,Year 0,CL01,1,-543.05
A00083168,V01,Year 0,CL02,1,567.74
A00083170,V01,Year 0,CL01,1,-507.49
A00083170,V01,Year 0,CL02,1,101.39
A00083179,V01,Year 0,CL01,1,317.92
A00083185,V01,Year 0,CL01,1,2453.28
A00083185,V01,Year 0,CL02,1,2683.76
A00083188,V01,Year 0,CL01,1,143.26
A00083189,V02,Year 0,CL01,1,60.29
A00083200,V01,Year 0,CL01,1,972.11
A00083209,V01,Year 0,CL01,1,1236
A00083225,V01,Year 0,CL01,1,87.97
A00083230,V01,Year 0,CL01,1,1236
A00083251,V01,Year 0,CL01,1,579.34
A00083258,V01,Year 0,CL01,1,189.29
A00083261,V01,Year 0,CL01,1,-245.78
A00083263,V01,Year 0,CL01,1,3474.08
A00083286,V01,Year 0,CL01,1,527.03
A00083288,V01,Year 0,CL01,1,1253.82
A00083292,V01,Year 0,CL01,1,159.78
A00083306,V01,Year 0,CL01,1,-717.82
A00083312,V01,Year 0,CL01,1,1039.48
A00083314,V01,Year 0,CL01,1,140.94
A00083318,V01,Year 0,CL01,1,459.44
A00083328,V02,Year 0,CL01,1,1240.89
A00083336,V01,Year 0,CL01,1,1385.9
A00083340,V01,Year 0,CL01,1,245.59
A00083352,V01,Year 0,CL01,1,1236
A00083367,V01,Year 0,CL01,1,2362.7
A00083371,V01,Year 0,CL01,1,538.27
A00083371,V01,Year 0,CL02,1,2051.95
A00083400,V01,Year 0,CL01,1,-280.02
A00083418,V01,Year 0,CL01,1,3288.46
A00083428,V02,Year 0,CL01,1,0
A00083430,V01,Year 0,CL01,1,282.48
A00083437,V01,Year 0,CL01,1,-906.65
A00083440,V01,Year 0,CL01,1,506.03
A00083443,V01,Year 0,CL01,1,4181.04
A00083445,V01,Year 0,CL01,1,451.45
A00083447,V01,Year 0,CL01,1,376.8
A00083452,V01,Year 0,CL01,1,92.27
A00083453,V01,Year 0,CL01,1,1236
A00083465,V01,Year 0,CL01,1,680.87
A00083468,V01,Year 0,CL01,1,95.5
A00083469,V01,Year 0,CL01,1,1236
A00083471,V01,Year 0,CL01,1,203.76
A00083471,V01,Year 0,CL02,1,2368.2
A00083473,V01,Year 0,CL01,1,-832.76
A00083503,V01,Year 0,CL01,1,910.35
A00083504,V01,Year 0,CL01,1,106.14
A00083514,V01,Year 0,CL01,1,512.71
A00083514,V02,Year 0,CL01,1,315.24
A00083516,V01,Year 0,CL01,1,115.99
A00083519,V01,Year 0,CL01,1,628.58
A00083524,V01,Year 0,CL01,1,2204.46
A00083530,V01,Year 0,CL01,1,-636.97
A00083530,V01,Year 0,CL02,1,447.39
A00083533,V02,Year 0,CL01,1,219.37
A00083536,V01,Year 0,CL01,1,972.33
A00083538,V01,Year 0,CL01,1,1028.78
A00083539,V01,Year 0,CL01,1,20.93
A00083540,V02,Year 0,CL01,1,909.89
A00083554,V01,Year 0,CL01,1,-517.6
A00083568,V01,Year 0,CL01,1,1542.08
A00083573,V01,Year 0,CL01,1,178.12
A00083588,V01,Year 0,CL01,1,643.25
A00083593,V01,Year 0,CL01,1,100.36
A00083596,V01,Year 0,CL01,1,393.75
A00083598,V02,Year 0,CL01,1,445.26
A00083600,V01,Year 0,CL01,1,-395.52
A00083601,V01,Year 0,CL01,1,2365.19
A00083610,V01,Year 0,CL01,1,394.34
A00083613,V01,Year 0,CL01,1,407.06
A00083613,V01,Year 0,CL02,1,66.33
A00083615,V01,Year 0,CL01,1,411.5
A00083624,V01,Year 0,CL01,1,-596.49
A00083630,V01,Year 0,CL01,1,1442.87
A00083636,V01,Year 0,CL01,1,1739.59
A00083636,V01,Year 0,CL02,1,693.56
A00083643,V01,Year 0,CL01,1,390.64
A00083647,V01,Year 0,CL01,1,376.84
A00083659,V02,Year 0,CL01,1,408.61
A00083661,V01,Year 0,CL01,1,491.41
A00083663,V01,Year 0,CL01,1,106.14
A00083676,V01,Year 0,CL01,1,107.28
A00083676,V01,Year 0,CL02,1,197.23
A00083676,V01,Year 0,CL03,1,0
A00083687,V01,Year 0,CL01,1,454.17
A00083698,V01,Year 0,CL01,1,109.64
A00083702,V01,Year 0,CL01,1,2683.76
A00083726,V01,Year 0,CL01,1,577.22
A00083732,V01,Year 0,CL01,1,1633.16
A00083732,V01,Year 0,CL02,1,369.94
A00083746,V01,Year 0,CL01,1,3338.28
A00083747,V01,Year 0,CL01,1,757.58
A00083753,V01,Year 0,CL01,1,-265.14
A00083754,V01,Year 0,CL01,1,0
